taxon_name,growth_habit
Lepidosperma lineare,herb
Lepidosperma lineare,graminoid
Lepidosperma lineare,tussock
Lepidosperma lineare,tussock
Lomandra fluviatilis,herb
Lomandra fluviatilis,herb
Lomandra fluviatilis,herb
Lomandra fluviatilis,herb
Maireana microphylla,shrub
Maireana microphylla,shrub
Maireana microphylla,shrub
Maireana microphylla,shrub
Maireana microphylla,shrub
Maireana microphylla,subshrub
Maireana microphylla,shrub
Maireana microphylla,shrub
Mitrasacme polymorpha,herb
Mitrasacme polymorpha,herb
Mitrasacme polymorpha,herb
Mitrasacme polymorpha,herb
Mitrasacme polymorpha,herb
Mitrasacme polymorpha,herb
Mitrasacme polymorpha,herb
Mitrasacme polymorpha,herb
Mitrasacme polymorpha,herb
Mitrasacme polymorpha,herb
Omphacomeria acerba,shrub
Omphacomeria acerba,shrub
Omphacomeria acerba,shrub
Omphacomeria acerba,shrub
Omphacomeria acerba,shrub
Omphacomeria acerba,shrub
Omphacomeria acerba,shrub
Omphacomeria acerba,shrub
Omphacomeria acerba,shrub
Opercularia aspera,herb
Opercularia aspera,herb
Opercularia aspera,subshrub
Opercularia aspera,shrub
Opercularia aspera,herb subshrub
Opercularia aspera,herb
Opercularia aspera,herb subshrub
Opercularia aspera,herb
Panicum effusum,graminoid
Panicum effusum,graminoid
Panicum effusum,graminoid
Panicum effusum,tussock
Panicum effusum,graminoid herb
Panicum effusum,graminoid herb
Panicum effusum,graminoid tussock
Panicum effusum,graminoid
Panicum effusum,herb
Panicum effusum,graminoid
Panicum effusum,graminoid herb
Panicum effusum,graminoid herb
Panicum effusum,tussock
Panicum effusum,graminoid_not_tussock
Panicum effusum,graminoid_not_tussock
Panicum effusum,tussock
Parsonsia straminea,climber_herbaceous
Parsonsia straminea,climber_herbaceous
Parsonsia straminea,climber_herbaceous
Parsonsia straminea,climber_herbaceous
Parsonsia straminea,climber_woody tree
Parsonsia straminea,climber_herbaceous
Parsonsia straminea,climber_herbaceous
Parsonsia straminea,climber
Parsonsia straminea,climber_woody
Parsonsia straminea,climber
Parsonsia straminea,climber_woody
Parsonsia straminea,climber_woody
Parsonsia straminea,climber_woody
Paspalidium aversum,tussock
Paspalidium aversum,graminoid herb
Paspalidium aversum,graminoid herb
Paspalidium aversum,herb
Paspalidium aversum,tussock
Paspalidium aversum,tussock
Paspalum vaginatum,tussock
Paspalum vaginatum,graminoid herb
Paspalum vaginatum,graminoid herb
Paspalum vaginatum,graminoid herb
Paspalum vaginatum,graminoid herb
Paspalum vaginatum,herb
Paspalum vaginatum,graminoid
Paspalum vaginatum,graminoid herb
Paspalum vaginatum,tussock
Picris angustifolia,herb
Picris angustifolia,herb
Picris angustifolia,herb
Picris angustifolia,herb
Picris angustifolia,herb
Picris angustifolia,herb
Picris angustifolia,herb
Picris angustifolia,herb
Picris angustifolia,herb
Picris angustifolia,herb
Plantago varia,herb
Plantago varia,herb
Plantago varia,herb
Plantago varia,herb
Plantago varia,herb
Plantago varia,herb
Plantago varia,herb
Plantago varia,herb
Plantago varia,herb
Plantago varia,herb
Plantago varia,herb
Poa affinis,graminoid herb
Poa affinis,graminoid shrub
Poa affinis,herb
Poa affinis,tussock
Poa affinis,tussock
Poa labillardierei,graminoid herb
Poa labillardierei,graminoid tussock
Poa labillardierei,graminoid herb
Poa labillardierei,herb
Poa labillardierei,tussock
Poa labillardierei,tussock
Poa labillardierei,tussock
Poa labillardierei,tussock
Poa labillardierei,tussock
Poa labillardierei,tussock
Polygala japonica,herb subshrub
Polygala japonica,subshrub
Polygala japonica,herb
Polygala japonica,herb
Polygala japonica,subshrub
Polygala japonica,herb
Polygala japonica,herb subshrub
Polygala japonica,herb
Pomaderris ferruginea,shrub
Pomaderris ferruginea,shrub
Pomaderris ferruginea,shrub
Pomaderris ferruginea,shrub
Pomaderris ferruginea,shrub
Pomaderris ferruginea,shrub
Pomaderris ferruginea,shrub
Pomaderris ferruginea,shrub
Pomaderris lanigera,shrub
Pomaderris lanigera,shrub
Pomaderris lanigera,shrub
Pomaderris lanigera,shrub
Pomaderris lanigera,shrub tree
Pomaderris lanigera,shrub
Pomaderris lanigera,shrub
Pomaderris lanigera,shrub
Pomaderris lanigera,shrub tree
Pomaderris lanigera,shrub
Pomaderris lanigera,shrub
Pultenaea retusa,shrub
Pultenaea retusa,shrub
Pultenaea retusa,shrub
Pultenaea retusa,shrub
Pultenaea retusa,shrub
Pultenaea retusa,shrub
Pultenaea retusa,shrub
